Column 1,Column 2,Column 3,Column 4
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ilimit_500mA,0.654018
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ibus_500mA,0.132637
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVCC_MAIN_SNS_500mA,0.103737
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,BATT_CURRENT_500mA,0.441001
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph0_500mA,0.136918
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph1_500mA,0.152830
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,vsys_lo_500mA,0.153079
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Charger_efficiency_500mA,0.001473
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_1000mA_1,0.110127
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,USB_ilimit_1000mA,0.486393
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_1000mA,0.108076
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Set_VBUS_TO_5V_1000mA,0.017884
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ChecK_VBUS_1000mA,0.325204
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_PROT_1000mA,0.102633
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_FB_1000mA,0.107508
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ilimit_1000mA,0.666014
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ibus_1000mA,0.133506
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVCC_MAIN_SNS_1000mA,0.102901
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,BATT_CURRENT_1000mA,0.440802
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph0_1000mA,0.144362
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph1_1000mA,0.151766
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,vsys_lo_1000mA,0.146596
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Charger_efficiency_1000mA,0.001953
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Set_GAIN_10_2100mA,0.035999
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_2100mA_1,0.106021
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,USB_ilimit_2100mA,0.510137
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_2100mA,0.104333
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Set_VBUS_TO_5V_2100mA,0.018539
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ChecK_VBUS_2100mA,0.330365
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_PROT_2100mA,0.103804
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_FB_2100mA,0.103435
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ilimit_2100mA,0.673761
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ibus_2100mA,0.130920
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVCC_MAIN_SNS_2100mA,0.104206
,,,
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,BATT_CURRENT_2100mA,0.438975
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph0_2100mA,0.131524
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph1_2100mA,0.160875
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,vsys_lo_2100mA,0.150528
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Charger_efficiency_2100mA,0.001561
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_2400mA_1,0.110516
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,USB_ilimit_2400mA,0.489591
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_2400mA,0.104581
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Set_VBUS_TO_5V_2400mA,0.018460
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ChecK_VBUS_2400mA,0.329371
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_PROT_2400mA,0.102433
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_FB_2400mA,0.101811
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ilimit_2400mA,0.673674
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ibus_2400mA,0.133354
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_3000mA_1,0.105483
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,USB_ilimit_3000mA,0.511142
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_3000mA,0.105004
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Set_VBUS_TO_5V_3000mA,0.016694
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ChecK_VBUS_3000mA,0.328797
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_PROT_3000mA,0.102896
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_USB_EMI_3000mA,0.103194
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVBUS_FB_3000mA,0.102132
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ilimit_3000mA,0.680765
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Ibus_3000mA,0.132751
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PPVCC_MAIN_SNS_3000mA,0.101933
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,BATT_CURRENT_3000mA,0.437666
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph0_3000mA,0.126617
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,ibuck_ph1_3000mA,0.156372
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,vsys_lo_3000mA,0.156020
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PotomacRead_chg_buck_temp,0.157776
,,,
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,PotomacRead__mid_die_temp,0.147525
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Charger_efficiency_3000mA,0.001880
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,USB_EMI_PROT_DCR_DEBUG,0.001395
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,VBUS_FB_DISCONNECT_5V,0.007088
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,LV_Ibus_CAL,0.001705
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,Delay_100ms_100mA_1,0.106751
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS5V,SET_USB_ilimit_100mA,0.490457
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_5V,0.020903
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_USB_PWR_Dis,0.013740
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,CC_Disconn,0.010404
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Change_5V0_PDO_To_VDM_5V0,0.016263
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,VDM_to_Source,0.653636
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Change_VDM_PDO_TO_2,0.015446
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Disable_USB_cable,0.015044
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_PP5V0_TO_5V,0.017035
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PP5V_TO_VDM_5V0,0.008213
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V,0.018553
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_USB_To_VDM,0.016731
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_1000MS_1,1.010802
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,VDM_CC1_TO_ACE_CC1,0.009890
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_2000MS_1,2.009969
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ACE_SRDY,0.199411
,,,
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_500MS_1,0.509674
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PD_State_Check,0.095371
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,SET_USB_ilimit_100mA,0.501751
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_100MS_100mA,0.108587
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_GAIN_100_1000mA,0.039547
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V_100mA,0.018767
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_CONNECT_9V,0.182430
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ChecK_VBUS_100mA,0.338547
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PD_Contract_Check_9V,0.010426
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Enable_HV_Charge,0.109707
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_PROT_100mA,0.103880
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_100mA,0.103471
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ilimit_100mA,0.667960
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ibus_100mA,0.132344
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_GAIN_100_500mA,0.040724
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,SET_ISET_BUCK_500mA,0.074329
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_100MS_500mA,0.108710
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V_500mA,0.020828
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ChecK_VBUS_500mA,0.326144
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_PROT_500mA,0.103220
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_500mA,0.104678
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ilimit_500mA,0.663774
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,READ_ISET_BUCK_Actual_500mA,0.161150
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ibus_500mA,0.132507
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVCC_MAIN_SNS_500mA,0.102174
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,BATT_CURRENT_500mA,0.440821
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph0_500mA,0.140846
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph1_500mA,0.142523
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,vsys_lo_500mA,0.153298
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Charger_efficiency_500mA,0.001615
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,SET_ISET_BUCK_1000mA,0.105151
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_100MS_1000mA,0.106641
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V_1000mA,0.018419
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ChecK_VBUS_1000mA,0.327579
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_PROT_1000mA,0.102379
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_1000mA,0.102674
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ilimit_1000mA,0.671782
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,READ_ISET_BUCK_Actual_1000mA,0.153384
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ibus_1000mA,0.133024
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVCC_MAIN_SNS_1000mA,0.104353
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,BATT_CURRENT_1000mA,0.440944
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph0_1000mA,0.124846
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph1_1000mA,0.155708
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,vsys_lo_1000mA,0.148173
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Charger_efficiency_1000mA,0.001452
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,SET_ISET_BUCK_1500mA,0.103755
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_100MS_1500mA,0.109194
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V_1500mA,0.017312
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ChecK_VBUS_1500mA,0.325866
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_PROT_1500mA,0.101725
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_1500mA,0.103662
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ilimit_1500mA,0.667742
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,READ_ISET_BUCK_Actual_1500mA,0.164318
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ibus_1500mA,0.132253
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_GAIN_10_1500mA,0.040521
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,SET_ISET_BUCK_2000mA,0.063935
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_100MS_2000mA,0.108995
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V_2000mA,0.018375
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ChecK_VBUS_2000mA,0.329698
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_PROT_2000mA,0.101337
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_2000mA,0.101097
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ilimit_2000mA,0.683174
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,READ_ISET_BUCK_Actual_2000mA,0.145932
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ibus_2000mA,0.133673
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVCC_MAIN_SNS_2000mA,0.102846
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,BATT_CURRENT_2000mA,0.441515
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph0_2000mA,0.124758
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph1_2000mA,0.165488
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,vsys_lo_2000mA,0.145765
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PotomacRead_chg_buck_temp_1,0.157590
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PotomacRead__mid_die_temp_1,0.159979
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Charger_efficiency_2000mA,0.001683
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVCC_MAIN_TO_Elaod,0.019264
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Eload_ON_3000mA,0.008183
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_Eload1000mA_3000mA,0.017402
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,SET_ISET_BUCK_3000mA,0.099024
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,DELAY_100MS_3000mA,0.106872
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_VBUS_TO_9V_3000mA,0.018148
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ChecK_VBUS_3000mA,0.333956
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_USB_EMI_3000mA,0.100589
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_PROT_3000mA,0.102022
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVBUS_FB_3000mA,0.102001
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ilimit_3000mA,0.666328
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,READ_ISET_BUCK_Actual_3000mA,0.147648
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Ibus_3000mA,0.132891
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVCC_MAIN_SNS_3000mA,0.104583
,,,
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,BATT_CURRENT3000mA,0.440314
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ELOAD_CURRENT3000mA,0.394594
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph0_3000mA,0.144228
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,ibuck_ph1_3000mA,0.151518
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,vsys_lo_3000mA,0.148231
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PotomacRead_chg_buck_temp_2,0.159798
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PotomacRead__mid_die_temp_2,0.154003
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Charger_efficiency_3000mA,0.001650
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,USB_EMI_PROT_DCR_DEBUG,0.001174
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,VBUS_FB_DISCONNECT_9V,0.007822
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Set_Eload_0mA,0.010703
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,Eload_OFF_0mA,0.113647
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,PPVCC_MAIN_Disconnect,0.029093
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS9V,9V_Ibus_CAL,0.002308
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,SET_USB_ilimit_100mA,0.533653
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,Set_GAIN_1000_100mA,0.044148
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,DELAY_100MS_100mA_1,0.110895
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,PP5V0_TO_VDM_BOARD_DISCONNECT,0.006782
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,USB_POWER_OFF,0.010967
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,PPVBUS_USB_PWR_Dis_1,0.012505
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,CC_Disconn,0.009890
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,Change_5V0_PDO_To_VDM_5V0,0.016403
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,Set_VBUS_TO_12V,0.021407
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,PP5V0_TO_VDM_BOARD,0.007977
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,PPVBUS_USB_To_VDM,0.012739
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,USB_POWER_ON,0.009866
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,DELAY_1000MS_1,1.005554
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,VDM_CC1_TO_ACE_CC1,0.010218
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,DELAY_2000MS_1,2.002806
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,ACE_SRDY,0.247900
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,DELAY_500MS_1,0.504068
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,PD_State_Check,0.104550
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,DELAY_100MS,0.110057
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,SET_USB_ilimit100mA,0.495512
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,DELAY_100MS_100mA,0.102619
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,Set_VBUS_TO_12V_100mA,0.016823
BatteryCharger,Calibration_IbusLimit_PdSink_CVT_CC_VBAT3V8_VBUS12V,PPVBUS_FB_CONNECT_12V,0.191102
